center,surround,type,surr_type,surr_opacity,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,text_4.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.009448250057175756,0.02481924998573959,0.02481924998573959,3.9883045421447605,space,3.928500082809478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.988346334081143,4.006681250175461,4.006681250175461,5.066808042116463,space,1.0524304590653628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10512191709131,5.11413291702047,5.11413291702047,7.2166317091323435,space,2.0968229160644114,None,,,,,,,,,,,,,,,,,,,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.223837209166959,7.230511334026232,7.230511334026232,9.588348917197436,space,2.35394183290191,None,,,,,,,,,,,,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
1.1666666666666663,15.0,m2,poss,100,0,0,0,right,2.88512295903638,None,,,,,,,,,0,0,0,1,9.614860250148922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.610321709187701,9.614860250148922,10.104350292123854,10.104350292123854,10.164006209000945,10.181020375108346,10.181020375108346,12.505800292128697,right,2.88512295903638,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-3.75,-15.0,PSE,negs,100,1,1,0,left,1.204512916970998,None,,,,,,,,,0,1,1,91,12.626479250146076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.506968459114432,12.626479250146076,13.001916209002957,13.001916209002957,13.084862750023603,13.067186709027737,13.067186709027737,13.8340766672045,left,1.204512916970998,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-4.25,-15.0,m1,negs,100,2,2,0,left,1.1625180840492249,None,,,,,,,,,0,2,2,83,13.842873000074178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.835052334005013,13.842873000074178,14.331106959143654,14.331106959143654,14.403092209016904,14.403092209016904,14.403092209016904,15.016940292203799,left,1.1625180840492249,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-2.444444444444444,0.0,m2,noss,0,3,3,0,left,0.9892032500356436,None,,,,,,,,,0,3,3,123,15.024245917098597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.018158625112846,15.024245917098597,15.514487584121525,15.514487584121525,15.586122875101864,15.586122875101864,15.586122875101864,16.016731209121644,left,0.9892032500356436,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
3.1666666666666665,15.0,p1,poss,100,4,4,0,right,1.1059325421229005,None,,,,,,,,,0,4,4,44,16.02445554221049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.018230042187497,16.02445554221049,16.514486375031993,16.514486375031993,16.586200084071606,16.586200084071606,16.586200084071606,17.13343333406374,right,1.1059325421229005,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
1.1666666666666663,15.0,m2,poss,100,5,5,0,left,1.0103541670832783,None,,,,,,,,,0,5,5,10,17.140955709153786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.134617125149816,17.140955709153786,17.63110245903954,17.63110245903954,17.705494209192693,17.705494209192693,17.705494209192693,18.154241417068988,left,1.0103541670832783,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-5.25,-15.0,m2,negs,100,6,6,0,left,1.0278399160597473,None,,,,,,,,,0,6,6,70,18.164305542130023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15499966708012,18.164305542130023,18.6552619591821,18.6552619591821,18.7312849170994,18.7312849170994,18.7312849170994,19.200370542006567,left,1.0278399160597473,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-3.25,-15.0,p1,negs,100,7,7,0,left,1.1195896668359637,None,,,,,,,,,0,7,7,97,19.207763750106096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.201561167137697,19.207763750106096,19.69783112499863,19.69783112499863,19.77018558420241,19.77018558420241,19.77018558420241,20.333371500018984,left,1.1195896668359637,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
1.1666666666666663,15.0,m2,poss,100,8,8,0,left,1.0526962499134243,None,,,,,,,,,0,8,8,5,20.340686917072162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.334562459029257,20.340686917072162,20.83116037514992,20.83116037514992,20.903097625123337,20.903097625123337,20.903097625123337,21.40021525020711,left,1.0526962499134243,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.4444444444444443,0.0,p1,noss,0,9,9,0,left,1.0669367499649525,None,,,,,,,,,0,9,9,143,21.407457625027746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.40140787512064,21.407457625027746,21.897781792096794,21.897781792096794,21.97008787514642,21.97008787514642,21.97008787514642,22.483393042115495,left,1.0669367499649525,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-2.25,-15.0,p2,negs,100,10,10,0,right,1.0763862079475075,None,,,,,,,,,0,10,10,110,22.49103279202245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.484670417150483,22.49103279202245,22.981207709060982,22.981207709060982,23.053093458991498,23.053093458991498,23.053093458991498,23.57286737510003,right,1.0763862079475075,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
2.1666666666666665,15.0,m1,poss,100,11,11,0,left,1.0567563748918474,None,,,,,,,,,0,11,11,13,23.581122459145263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.57405879208818,23.581122459145263,24.071604083990678,24.071604083990678,24.147802375024185,24.147802375024185,24.147802375024185,24.6502807920333,left,1.0567563748918474,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.9444444444444444,0.0,PSE,noss,0,12,12,0,left,1.0281200411263853,None,,,,,,,,,0,12,12,133,24.6577102500014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.651492959121242,24.6577102500014,25.164747417205945,25.164747417205945,25.22013425012119,25.235977875068784,25.235977875068784,25.68842333415523,left,1.0281200411263853,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
1.1666666666666663,15.0,m2,poss,100,13,13,0,left,1.0521711248438805,None,,,,,,,,,0,13,13,3,25.697699334006757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.689636709168553,25.697699334006757,26.188230000203475,26.188230000203475,26.26443179207854,26.26443179207854,26.26443179207854,26.75462175020948,left,1.0521711248438805,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-4.25,-15.0,m1,negs,100,14,14,0,left,1.6130898748524487,None,,,,,,,,,0,14,14,80,26.764373334124684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75579508417286,26.764373334124684,27.248849500203505,27.248849500203505,27.332187124993652,27.320633334107697,27.320633334107697,28.383582334034145,left,1.6130898748524487,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
2.1666666666666665,15.0,m1,poss,100,15,15,0,right,1.2115672500804067,None,,,,,,,,,0,15,15,16,28.391567917075008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.384607209125534,28.391567917075008,28.881973625160754,28.881973625160754,28.95450183399953,28.95450183399953,28.95450183399953,29.60657933400944,right,1.2115672500804067,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.4444444444444443,0.0,p1,noss,0,16,16,0,left,1.2076294580474496,None,,,,,,,,,0,16,16,141,29.614542125025764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.607669334160164,29.614542125025764,30.107042167102918,30.107042167102918,30.18209108407609,30.18209108407609,30.18209108407609,30.833870084024966,left,1.2076294580474496,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-3.75,-15.0,PSE,negs,100,17,17,0,right,1.0263087498024106,None,,,,,,,,,0,17,17,86,30.84146633418277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.83481016708538,30.84146633418277,31.33208866720088,31.33208866720088,31.405248750001192,31.405248750001192,31.405248750001192,31.8724695420824,right,1.0263087498024106,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.9444444444444444,0.0,PSE,noss,0,18,18,0,left,1.0362124578095973,None,,,,,,,,,0,18,18,132,31.88102583400905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.87342220917344,31.88102583400905,32.374183000065386,32.374183000065386,32.44898004201241,32.44898004201241,32.44898004201241,32.92314154212363,left,1.0362124578095973,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
2.1666666666666665,15.0,m1,poss,100,19,19,0,left,1.0657561670523137,None,,,,,,,,,0,19,19,20,32.93116916716099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.924361375160515,32.93116916716099,33.42274683411233,33.42274683411233,33.498855917016044,33.498855917016044,33.498855917016044,33.99940362502821,left,1.0657561670523137,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
3.1666666666666665,15.0,p1,poss,100,20,20,0,right,1.1389315000269562,None,,,,,,,,,0,20,20,43,34.00246304203756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.99979225010611,34.00246304203756,34.49071037513204,34.49071037513204,34.57162525015883,34.56539683416486,34.56539683416486,35.150494042085484,right,1.1389315000269562,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-2.25,-15.0,p2,negs,100,21,21,0,right,2.2381816250272095,None,,,,,,,,,0,21,21,116,35.15769891720265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.151909792097285,35.15769891720265,35.64794066711329,35.64794066711329,35.71982958400622,35.71982958400622,35.71982958400622,37.40113745909184,right,2.2381816250272095,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-3.75,-15.0,PSE,negs,100,22,22,0,left,1.1142225419171154,None,,,,,,,,,0,22,22,93,37.40988704212941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.40260895900428,37.40988704212941,37.89776008413173,37.89776008413173,37.96958845900372,37.96958845900372,37.96958845900372,38.53437062515877,left,1.1142225419171154,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
2.6666666666666665,15.0,PSE,poss,100,23,23,0,left,1.059385374886915,None,,,,,,,,,0,23,23,32,38.54221004201099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.53553350013681,38.54221004201099,39.0323266251944,39.0323266251944,39.1045530422125,39.1045530422125,39.1045530422125,39.6041046672035,left,1.059385374886915,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.5555555555555557,0.0,p2,noss,0,24,24,0,left,1.0283482500817627,None,,,,,,,,,0,24,24,144,39.6150539170485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.605040750000626,39.6150539170485,40.098090042127296,40.098090042127296,40.182156334165484,40.16991845914163,40.16991845914163,40.65113295917399,left,1.0283482500817627,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-4.25,-15.0,m1,negs,100,25,25,0,left,1.1090306248515844,None,,,,,,,,,0,25,25,73,40.65891654207371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.652301917085424,40.65891654207371,41.14880108414218,41.14880108414218,41.21945583401248,41.21945583401248,41.21945583401248,41.77112845913507,left,1.1090306248515844,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
4.166666666666666,15.0,p2,poss,100,26,26,0,right,1.0361645419616252,None,,,,,,,,,0,26,26,58,41.781174917006865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.77150625013746,41.781174917006865,42.265572750009596,42.265572750009596,42.348724542185664,42.335784167051315,42.335784167051315,42.82186495908536,right,1.0361645419616252,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-3.75,-15.0,PSE,negs,100,27,27,0,left,1.1197980421129614,None,,,,,,,,,0,27,27,87,42.83092191698961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.82298366702162,42.83092191698961,43.3237526670564,43.3237526670564,43.398688584100455,43.398688584100455,43.398688584100455,43.956181625137106,left,1.1197980421129614,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-3.25,-15.0,p1,negs,100,28,28,0,left,1.0914401670452207,None,,,,,,,,,0,28,28,100,43.96421250002459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.95741762500256,43.96421250002459,44.45792404212989,44.45792404212989,44.53212833404541,44.53212833404541,44.53212833404541,45.06696870899759,left,1.0914401670452207,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
4.166666666666666,15.0,p2,poss,100,29,29,0,right,1.125781875103712,None,,,,,,,,,0,29,29,55,45.07461458421312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.06792295910418,45.07461458421312,45.565398584119976,45.565398584119976,45.63813495915383,45.63813495915383,45.63813495915383,46.20640541706234,right,1.125781875103712,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-3.25,-15.0,p1,negs,100,30,30,0,left,1.3418886249419302,None,,,,,,,,,0,30,30,96,46.214549500029534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.207637125160545,46.214549500029534,46.707639375003055,46.707639375003055,46.78196229203604,46.78196229203604,46.78196229203604,47.56781095918268,left,1.3418886249419302,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-5.25,-15.0,m2,negs,100,31,31,0,left,1.0525161251425743,None,,,,,,,,,0,31,31,68,47.57445591711439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.56863250001334,47.57445591711439,48.064964374993,48.064964374993,48.13779833400622,48.13779833400622,48.13779833400622,48.634357209084556,left,1.0525161251425743,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-1.4444444444444442,0.0,m1,noss,0,32,32,0,right,1.1407855830620974,None,,,,,,,,,0,32,32,127,48.64292737515643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.63580566714518,48.64292737515643,49.13215154199861,49.13215154199861,49.20477033406496,49.20477033406496,49.20477033406496,49.78861983399838,right,1.1407855830620974,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
3.1666666666666665,15.0,p1,poss,100,33,33,0,right,1.1371149579063058,None,,,,,,,,,0,33,33,41,49.79794670920819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.78929550014436,49.79794670920819,50.289663709001616,50.289663709001616,50.36528258398175,50.36528258398175,50.36528258398175,50.9393232089933,right,1.1371149579063058,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-4.25,-15.0,m1,negs,100,34,34,0,right,1.6079583331011236,None,,,,,,,,,0,34,34,82,50.94769170903601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.94029570906423,50.94769170903601,51.439492584206164,51.439492584206164,51.51536941714585,51.51536941714585,51.51536941714585,52.5646588341333,right,1.6079583331011236,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-1.4444444444444442,0.0,m1,noss,0,35,35,0,left,0.9860617499798536,None,,,,,,,,,0,35,35,131,52.56858929200098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.56506175012328,52.56858929200098,53.05596466711722,53.05596466711722,53.137555042048916,53.1322482500691,53.1322482500691,53.55725150019862,left,0.9860617499798536,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.9444444444444444,0.0,PSE,noss,0,36,36,0,left,1.0216837080661207,None,,,,,,,,,0,36,36,136,53.5656831250526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.558525250060484,53.5656831250526,54.05727674998343,54.05727674998343,54.13199825002812,54.13199825002812,54.13199825002812,54.60008337511681,left,1.0216837080661207,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.4444444444444443,0.0,p1,noss,0,37,37,0,right,1.2776028749067336,None,,,,,,,,,0,37,37,140,54.60752062499523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.60101200011559,54.60752062499523,55.09867816721089,55.09867816721089,55.17153766704723,55.17153766704723,55.17153766704723,55.88784075016156,right,1.2776028749067336,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
3.1666666666666665,15.0,p1,poss,100,38,38,0,right,1.0227653339970857,None,,,,,,,,,0,38,38,38,55.89790662517771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.88888670899905,55.89790662517771,56.38154604216106,56.38154604216106,56.4653629171662,56.45356195908971,56.45356195908971,56.93325037509203,right,1.0227653339970857,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-5.25,-15.0,m2,negs,100,39,39,0,left,0.9448960409499705,None,,,,,,,,,0,39,39,63,56.94083912507631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.93419108400121,56.94083912507631,57.43197383405641,57.43197383405641,57.50449241721071,57.50449241721071,57.50449241721071,57.889221334131435,left,0.9448960409499705,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-5.25,-15.0,m2,negs,100,40,40,0,left,1.0058033750392497,None,,,,,,,,,0,40,40,71,57.897608334198594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.89017879217863,57.897608334198594,58.389771750196815,58.389771750196815,58.465328209102154,58.465328209102154,58.465328209102154,58.906235333997756,left,1.0058033750392497,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.5555555555555557,0.0,p2,noss,0,41,41,0,left,1.006272790953517,None,,,,,,,,,0,41,41,146,58.914227625122294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.90715366718359,58.914227625122294,59.407139625167474,59.407139625167474,59.4820656250231,59.4820656250231,59.4820656250231,59.93293654220179,left,1.006272790953517,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-0.5555555555555557,0.0,p2,noss,0,42,42,0,left,0.9267058749683201,None,,,,,,,,,0,42,42,149,59.94060125015676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.93390133418143,59.94060125015676,60.42451020912267,60.42451020912267,60.50260612508282,60.50260612508282,60.50260612508282,60.876333334017545,left,0.9267058749683201,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
1.1666666666666663,15.0,m2,poss,100,43,43,0,left,0.9857226249296218,None,,,,,,,,,0,43,43,8,60.881834250176325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.87730554211885,60.881834250176325,61.37361283414066,61.37361283414066,61.4548539170064,61.44877375010401,61.44877375010401,61.87272054213099,left,0.9857226249296218,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-5.25,-15.0,m2,negs,100,44,44,0,left,0.9859930831007659,None,,,,,,,,,0,44,44,64,61.88095125020482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.87386212521233,61.88095125020482,62.37400000006892,62.37400000006892,62.44881350011565,62.44881350011565,62.44881350011565,62.87206191709265,left,0.9859930831007659,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
-3.25,-15.0,p1,negs,100,45,45,0,left,1.05278137489222,None,,,,,,,,,0,45,45,104,62.880956375040114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.87316133407876,62.880956375040114,63.36501920898445,63.36501920898445,63.44879637518898,63.43679504212923,63.43679504212923,63.939636417198926,left,1.05278137489222,None,,,,,,,,brian,001,2025-08-19_16h26.13.057,tilt_mocs,2024.2.4,None,2025-08-19 16h27.16.922702 -0400,
